_id,businessName,DBAName,LegalOwner,NameLast,NameFirst,LICENSENO,ISSDTTM,EXPDTTM,LICSTATUS,LICENSECAT,DESCRIPT,RESULT,RESULTDTTM,Violation,ViolLevel,ViolDesc,VIOLDTTM,ViolStatus,StatusDate,Comments,Address,CITY,STATE,ZIP,Property_ID,Location
65,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/15/17 13:27,16-4-501.11/.15,*,Dishwashng Facilities,11/15/17 13:27,Fail,None,Dishwasher not working at this time. PIC stated that a new one is coming Monday. Until that point PIC will need to use disposable plates and silverware. When didwasher installed you can use the china plates and silverware. Three bay sink can be used to was all other equipment.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
66,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/15/17 13:27,23-4-602.13,*,Non-Food Contact Surfaces Clean,11/15/17 13:27,Fail,None,Clean shelves in walk in. Visibly soiled.  Clean exterior of bulk foods container in walk in.  Clean exterior and interior of deep fryer. Visibly soiled.  Clean interior of freezers in hasement.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
67,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/15/17 13:27,24-4-903.11,*,Clean Equipment & Utensils Storage,11/15/17 13:27,Fail,None,Discontinue to store clean equipment on top of dishwasher and right next to wash bay of the three bay sink.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
68,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Fail,11/15/17 13:27,36-6-501.11-.12,*,Improper Maintenance of Floors,11/15/17 13:27,Fail,None,Clean the floor in basement of debris.  Clean floor behind cooking equipment.  Both visibly soiled.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
69,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,2/20/13 12:33,15-4-202.16,*,Non-Food Contact Surfaces,2/20/13 12:33,Pass,2013-02-28T12:47:57,Provide glass storage rack.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
70,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,2/20/13 12:33,16-4-501.11/.15,*,Dishwashng Facilities,2/20/13 12:33,Fail,None,Provide dish washer at ware washing area.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
71,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,2/20/13 12:33,16-4-501.11/.15,*,Dishwashng Facilities,2/20/13 12:33,Pass,2013-02-28T12:47:57,Provide dish rack over 3 bay sink to replace missing drainboards at each end of  3 bay sink.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
72,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,2/20/13 12:33,29-5-201/02.11,*,Installed and Maintained,2/20/13 12:33,Pass,2013-02-28T12:47:57,Provide mop sink at basement.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
73,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,2/20/13 12:33,31-5-204/05.11,***,Location  Accessible,2/20/13 12:33,Pass,2013-02-28T12:47:57,No hand sink at Bar Area  provide.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
74,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,2/20/13 12:33,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,2/20/13 12:33,Pass,2013-02-28T12:47:57,Provide door and finish miscellaneous storage room.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
75,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,10/31/13 14:30,,,,,,None,,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
76,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,10/31/13 14:34,05-4-302.12,*,Food Thermometers Provided,10/31/13 14:34,Pass,2013-11-04T08:36:33,Provide chefs thermometer for monitoring food temperatures.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
77,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,10/31/13 14:34,14-4-202.11,*,Food Contact Surfaces Design,10/31/13 14:34,Pass,2013-11-04T08:36:33,Replace heavily scorded cutting board.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
78,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,10/31/13 14:34,16-4-501.11/.15,*,Dishwashng Facilities,10/31/13 14:34,Fail,None,Provide sink plugs for sink behind service bar.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
79,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,10/31/13 14:34,16-4-501.11/.15,*,Dishwashng Facilities,10/31/13 14:34,Pass,2013-11-04T08:36:33,Dishmachine not operating  repair.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
80,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,10/31/13 14:34,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,10/31/13 14:34,Pass,2013-11-04T08:36:33,Provide dispenser for paper towels.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
81,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,10/31/13 14:34,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,10/31/13 14:34,Fail,None,Exhausthood sticker not visible  provide current documentation on exhausthood cleaning.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
82,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,02-3-602.11-.12/3-302.12,*,Food Container Labels,3/25/16 12:41,Pass,2016-03-28T08:05:30,Provide labels for bulk food containers that are missing.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
83,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,3/25/16 12:41,Pass,2016-03-28T08:05:30,Raw chicken and fish stored with cooked foods. Discontinue and store foods properly as discussed.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
84,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,08-3-305-307.11,*,Food Protection,3/25/16 12:41,Pass,2016-03-28T08:05:30,Provide tight fitting covers for food in storeage. Found containers in walk in with no covers or covers that did not fit (to small).,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
85,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,14-4-202.11,*,Food Contact Surfaces Design,3/25/16 12:41,Pass,2016-03-28T08:05:30,Clean or replace cutting boards that have deep dark scores or are chipping.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
86,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,16-4-501.11/.15,*,Dishwashng Facilities,3/25/16 12:41,Pass,2016-03-28T08:05:30,Provide an area to store soiled equipment. Discontinue to store in all three bays.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
87,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,23-4-602.13,*,Non-Food Contact Surfaces Clean,3/25/16 12:41,Pass,2016-03-28T08:05:30,Clean shelves in kitchen and walk in. Visibly soiled.  Clean exterior of bulk food cantainers visibly soiled.  Clean interior and exterior of refrigerators and freezer of dry food and ice build up.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
88,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,24-4-903.11,*,Clean Equipment & Utensils Storage,3/25/16 12:41,Pass,2016-03-28T08:05:30,Clean strainers and tongs stored between wall and the back of the three bay sink. Discontinue. Store properly.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
89,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,31-5-204/05.11,***,Location  Accessible,3/25/16 12:41,Pass,2016-03-28T08:05:30,Two hand sinks in kitchen. One blocked with a blender and the other with a trash barrle and strainer. Discontinue to block so that staff will wash hand more often. Address with staff.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
90,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,3/25/16 12:41,Pass,2016-03-28T08:05:30,Provide soap and paper towels at all hand sinks.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
91,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,3/25/16 12:41,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,3/25/16 12:41,Fail,None,Repair ceiling in bacement walk in refrigertator. Some of ceiling missing. Address Clean fan covers on condencer fans in walk ins.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
92,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,11/21/17 14:14,06-3-501.13,*,PHF's Properly Thawed,11/21/17 14:14,Pass,2017-11-21T15:48:57,Shrimp in container of water thawing. Discontinue and thaw the day before in refrigerator  under running water or cook frozen.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
93,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,11/21/17 14:14,08-3-305-307.11,*,Food Protection,11/21/17 14:14,Pass,2017-11-21T15:48:57,Provide proper covers for food in freezer. Found food loose and not covered.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
94,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,11/21/17 14:14,16-4-501.11/.15,*,Dishwashng Facilities,11/21/17 14:14,Fail,None,Dishwasher not working at this time. PIC stated that a new one is coming Monday. Until that point PIC will need to use disposable plates and silverware.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
95,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,11/21/17 14:14,23-4-602.13,*,Non-Food Contact Surfaces Clean,11/21/17 14:14,Pass,2017-11-21T15:48:57,Clean shelves in walk in. Visibly soiled.  Clean exterior of bulk foods container in walk in.  Clean exterior and interior of deep fryer. Visibly soiled.  Clean interior of freezers in hasement.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
96,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,11/21/17 14:14,24-4-903.11,*,Clean Equipment & Utensils Storage,11/21/17 14:14,Pass,2017-11-21T15:48:57,Discontinue to store clean equipment on top of dishwasher and right next to wash bay of the three bay sink.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
97,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_FailExt,11/21/17 14:14,36-6-501.11-.12,*,Improper Maintenance of Floors,11/21/17 14:14,Pass,2017-11-21T15:48:57,Clean the floor in basement of debris.  Clean floor behind cooking equipment.  Both visibly soiled.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
98,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,8/3/15 12:59,Pass,2015-08-03T15:20:52,Observed raw chicken stored over ready to eat product.Provide proper storage of raw and ready to eat products.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
99,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,08-3-305-307.11,*,Food Protection,8/3/15 12:59,Pass,2015-08-03T15:20:52,Closet next to microwave with pots stored on the floor.Discontinue.Store clean pots at least 6 inches off the floor,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
100,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,08-3-305-307.11,*,Food Protection,8/3/15 12:59,Pass,2015-08-03T15:20:52,Observed buckets of food products stored directly on the floor.Maintain storage at least 6 inches of the floor.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
101,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,17-4-204.112/.115,*,Equipment Thermometers,8/3/15 12:59,Pass,2015-08-03T15:20:52,Provide working internal thermometers for all refrigeration.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
102,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,17-4-302.14,*,Test Kit Provided,8/3/15 12:59,Pass,2015-08-03T15:20:52,Provide chlorine test kit for 3 bay sink,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
103,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,21-3-304.14,*,Wiping Cloths  Clean  Sanitize,8/3/15 12:59,Pass,2015-08-03T15:20:52,Provide proper sanitizer solution to store in use wiping cloths.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
104,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,29-5-201/02.11,*,Installed and Maintained,8/3/15 12:59,Fail,None,Provide new battery for faucet water trickling out.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
105,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,29-5-201/02.11,*,Installed and Maintained,8/3/15 12:59,Pass,2015-08-03T15:20:52,,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
106,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,29-5-201/02.11,*,Installed and Maintained,8/3/15 12:59,Pass,2015-08-03T15:20:52,Hand sink leaking.PIC states it is in the process of being fixed at the time of inspection.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
107,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,32-6-301.11-02.11,*,Hand Cleaner  Drying  Tissue Signage,8/3/15 12:59,Pass,2015-08-03T15:20:52,Provide all handsinks with soap and paper towels at all times for proper handwashing.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
108,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,33-5-501.13-.17,*,Adequate Number  Frequency Vermin Proof,8/3/15 12:59,Pass,2015-08-03T15:20:52,Provide covered trash recepticle,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
109,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,8/3/15 12:59,Pass,2015-08-03T15:20:52,Hood filter area with grease build up.Clean to remove,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
110,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,8/3/15 12:59,38-6-303.11,*,Inadequate Lighting,8/3/15 12:59,Pass,2015-08-03T15:20:52,3 lightbulbs burnt out.Replace,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
111,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,4/25/16 12:08,37-6-501.11-.12,*,Improper Maintenance of Walls/Ceilings,4/25/16 12:08,Fail,None,Repair ceiling in bacement walk in refrigertator. Some of ceiling missing. Address Clean fan covers on condencer fans in walk ins.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
112,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,5/2/17 11:57,02-3-602.11-.12/3-302.12,*,Food Container Labels,5/2/17 11:57,Pass,2017-05-02T15:36:23,Label all bulk food containers.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
113,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,5/2/17 11:57,03-3-501.14,***,Cooling,5/2/17 11:57,Pass,2017-05-02T15:36:23,Certified Food Safety staff member will need to review with all cooking staff proper way to cool. I found cooked turkey in walk in between 46F and 49F. PIC voluntarily discarded. PIC will need review.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
114,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,5/2/17 11:57,08-3-302.11/3-304.11,***,Separation  Segregation Cross Contamination,5/2/17 11:57,Pass,2017-05-02T15:36:23,Raw foods stored above cooked foods in walk in refrigerator. Discontinue and store properly as discuused.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
115,100 Percent Delicia Food,,BRENNAN PATRICK E,Marte,Civelis,87059,4/5/13 12:47,12/31/18 23:59,Active,FS,Eating & Drinking,HE_Filed,5/2/17 11:57,08-3-305-307.11,*,Food Protection,5/2/17 11:57,Pass,2017-05-02T15:36:23,All food in storage must have a cover.  Discontinue to cover hot cooked food with plastic nonfood grade bags. Bag will melt as discussed.,635   Hyde Park AV,Roslindale,MA,2131,77476,"(42.278590000, -71.119440000)"
